sitio,coleta,setor,Nivel,np,tecnica,matprima,classe,estado,cortex,tipolasca,talao,preptalao,ventral,bulbo,nnegativo,dnegativo,tiponucleo,tipoplano,tipoinstrumento,suporte,gumes,sentido,descricao,modificacao,extensao,posicao,delineamento,ângulo,localizacao,reparticao,padrao,marcas,direcaomarcas,direcaoestrias,localizacaomarcas
SC-TA-03,Trincheira 2,Quadrícula A,20-30,2244,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula A,20-30,2244,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula A,20-30,2244,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula A,20-30,2244,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula A,20-30,2244,Lascamento unipolar,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo I),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo I),Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Inexistente,Difuso,2,Paralela,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo I),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Sem transformação,Indeterminada,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Sem transformação,Indeterminada,Natural,Fragmentado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Sem transformação,Indeterminada,Natural,Fragmentado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Sem transformação,Indeterminada,Natural,Fragmentado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Sem transformação,Indeterminada,Natural,Fragmentado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Sem transformação,Indeterminada,Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Sem transformação,Silexito (Grupo II),Natural,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Indeterminado,Lasca de debitagem,Liso,Sem preparação,Inexistente,Pronunciado,2,Sem informação,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de formatação,Facetado,Com preparação,Inexistente,Pronunciado,3,Paralela,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Inexistente,Difuso,3,Paralela,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Núcleo,Fragmentado,Inexistente,,,,,,,,Núcleo com um plano de percussão definido,Núcleo sobre lasca unipolar,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 2,Quadrícula B,20-30,2245,Lascamento unipolar,Silexito (Grupo II),Instrumento,Fragmentado,Plaqueta,,,,,,,,,,Bifacial,Plaqueta,Indeterminado,Indeterminado,,Retoque,Marginal regular,Bifacial,Convexo,Quase rasante (25-50),Lateral,Total,Contínuo,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Indeterminada,Bruto,Indeterminado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Indeterminada,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de retoque,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Seixo,Lasca de debitagem,Liso,Sem preparação,Inexistente,Pronunciado,1,Apenas uma cicatriz,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Basalto,Detrito,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Instrumento,Fragmentado,Plaqueta,,,,,,,,,,Unifacial,Plaqueta,1,Lateral,,Retoque,Invasor regular,Direto,Retilíneo,Quase rasante (25-50),Lateral,Total,Contínuo,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Fragmentado,Seixo,Lasca cortical,Indeterminado,Sem preparação,Inexistente,Indeterminado,Nenhuma,Sem informação,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Seixo,Lasca cortical,Cortical,Sem preparação,Inexistente,Indeterminado,1,Paralela,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Seixo,Lasca de debitagem,Liso,Sem preparação,Inexistente,Pronunciado,4 ou +,Centrípeta,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Seixo,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Sem transformação,Basalto,Bruto,Indeterminado,Indeterminado,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Detrito,Indeterminado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de debitagem,Liso,Sem preparação,Inexistente,Pronunciado,1,Sem informação,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Inexistente,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Inexistente,Difuso,3,Ortogonal,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Seixo,Lasca de debitagem,Liso,Sem preparação,Inexistente,Pronunciado,1,Sem informação,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de formatação,Liso,Sem preparação,Inexistente,Pronunciado,4 ou +,Ortogonal,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Lascamento unipolar,Silexito (Grupo II),Lasca,Completo,Inexistente,Lasca de formatação,Linear,Sem preparação,Inexistente,Pronunciado,3,Ortogonal,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
SC-TA-03,Trincheira 1,Quadrícula A (Fogão),Nível 3,2234,Indeterminado,Silexito (Grupo II),Lasca,Fragmentado,Inexistente,,,,,,,,,,,,,,,,,,,,,,,,,,
